,geometry,TOT_P_2018,distance,weighted_distance,avg_bycicle,population_normal,distance_normal,avg_bycicle_normal,weighted_distance_normal
152,POINT (5.841550127991096 51.858388421508984),285.0,0.01653396413269563,4.712179777818255,4360.0,0.00980898296334538,0.09482279729640743,0.07450164211188233,0.0692951099929095
153,POINT (5.870985377967438 51.85162918809768),2295.0,0.0002501814884583274,0.5741665160118614,4360.0,0.07898812596799173,0.0014347985986304294,0.07450164211188233,0.008443424011235191
154,POINT (5.871209147623311 51.851741071600834),2295.0,0.0002501814884583274,0.5741665160118614,4360.0,0.07898812596799173,0.0014347985986304294,0.07450164211188233,0.008443424011235191
155,POINT (5.856918449009109 51.85229033336363),5446.0,0.0025443719453709015,13.85664961448993,4360.0,0.18743761831010153,0.014592052050329206,0.07450164211188233,0.2037694027908798
156,POINT (4.768508107989508 50.449215671341456),318.0,0.0045200357785951835,1.4373713775932684,17493.066666666666,0.010944759938048528,0.025922545432325344,0.29891334684387577,0.08480651009522065
157,POINT (4.768508107989508 50.449215671341456),318.0,0.0045200357785951835,1.4373713775932684,17493.066666666666,0.010944759938048528,0.025922545432325344,0.29891334684387577,0.08480651009522065
158,POINT (4.893222043592388 50.24004836741255),555.0,0.009667638602783335,5.3655394245447505,17493.066666666666,0.019101703665462055,0.05544420734250078,0.29891334684387577,0.31657279424602475
159,POINT (4.909275171464347 50.239472283209864),568.0,0.0058513005164542884,3.323538693346036,17493.066666666666,0.019549130958526933,0.03355739000878374,0.29891334684387577,0.19609247974663935
160,POINT (4.902888912477168 50.239926375123886),555.0,0.0005615849703061223,0.3116796585198979,17493.066666666666,0.019101703665462055,0.003220707228869776,0.29891334684387577,0.018389446540253995
161,POINT (4.903432187554718 50.239784143379936),555.0,0.0005615849703061223,0.3116796585198979,17493.066666666666,0.019101703665462055,0.003220707228869776,0.29891334684387577,0.018389446540253995
162,POINT (5.5785147820788294 50.617519198285734),3957.0,0.0002693944490225851,1.0659938347823694,2734.133333333333,0.13618998451213216,0.0015449855235824346,0.04671959245095594,0.009830342074527735
163,POINT (2.9414636986215035 51.22384222153701),806.0,0.00033172543138014433,0.26737069769239635,19111.933333333334,0.02774049217002237,0.0019024556413316967,0.3265757837766409,0.017235055218983372
164,POINT (2.9411395497231037 51.223912714469215),806.0,0.00033172543138014433,0.26737069769239635,19111.933333333334,0.02774049217002237,0.0019024556413316967,0.3265757837766409,0.017235055218983372
165,POINT (5.676563884434076 50.735456451001305),2004.0,0.012275130822602762,24.599362168495936,9047.8,0.06897263810015487,0.07039825612521013,0.15460457740823141,0.7506907880772038
166,POINT (5.676563884434076 50.735456451001305),2004.0,0.012275130822602762,24.599362168495936,9047.8,0.06897263810015487,0.07039825612521013,0.15460457740823141,0.7506907880772038
167,POINT (5.639871120403315 50.667636308311764),2851.0,0.016578718243696104,47.265925712777594,2734.133333333333,0.09812424711753572,0.09507946351157037,0.04671959245095594,0.4358751458639344
168,POINT (5.93187317476718 53.16403477442261),22.0,0.06086915625751315,1.3391214376652893,4360.0,0.0007571846498020994,0.3490864997097651,0.07450164211188233,0.019692493005825706
169,POINT (5.8061921337471 53.065754906391284),38.0,0.028328745637081425,1.0764923342090942,4360.0,0.0013078643951127172,0.16246623517795844,0.07450164211188233,0.015830392349775957
170,POINT (4.705957598550486 51.823097758899394),180.0,0.016806578328036392,3.025184099046551,2719.8,0.00619514713474445,0.0963862481650229,0.04647467115043522,0.027751280455717172
171,POINT (4.741853335084658 51.822165123115624),871.0,0.00922067949198031,8.03121183751485,2719.8,0.029977628635346757,0.05288088297435072,0.04647467115043522,0.07367366904129714
172,POINT (4.942420967950666 51.82676544611193),114.0,0.0002941204152946729,0.033529727343592705,2668.6,0.0039235931853381515,0.0016867897073195703,0.045599789481598436,0.0003017920197246235
173,POINT (4.9421279963408535 51.82679141637448),114.0,0.0002941204152946729,0.033529727343592705,2668.6,0.0039235931853381515,0.0016867897073195703,0.045599789481598436,0.0003017920197246235
174,POINT (5.4342606374601425 52.52721518542539),133.0,0.035406884047354446,4.7091155782981415,4360.0,0.00457752538289451,0.20305957857260204,0.07450164211188233,0.06925004930914992
175,POINT (4.966810161761438 52.37828770446249),2399.0,0.00017134082703969752,0.4110466440682343,2719.8,0.08256754431251076,0.0009826449592240162,0.04647467115043522,0.003770702980857959
176,POINT (4.966659531911781 52.37836936428984),2399.0,0.00017134082703969752,0.4110466440682343,2719.8,0.08256754431251076,0.0009826449592240162,0.04647467115043522,0.003770702980857959
177,POINT (4.330433010722917 51.87139362791115),2341.2800958556527,0.0026522594236503653,6.209682197638186,2719.8,0.0805809704304131,0.015210790085661225,0.04647467115043522,0.05696401493774998
178,POINT (4.364837216712092 51.01116843939889),2344.0,0.00014018191706103485,0.32858641359106566,7885.0,0.08067458268800551,0.0008039476437362489,0.13473519450738353,0.008738674197404636
179,POINT (4.36478227760847 51.011297407087724),2344.0,0.00014018191706103485,0.32858641359106566,7885.0,0.08067458268800551,0.0008039476437362489,0.13473519450738353,0.008738674197404636
180,POINT (4.358148941551972 51.03419240351343),1642.0,0.023345812832102283,38.33382467031195,1978.0666666666666,0.05651350886250215,0.13388896093712446,0.03380027864069817,0.2557509906858746
181,POINT (4.301697376991011 51.11623846889813),2341.2800958556527,0.0001360968781883553,0.3186409120104876,285.8,0.0805809704304131,0.000780519819055896,0.004883616815499076,0.0003071552967349262
182,POINT (4.3017661957421796 51.116355884143054),2341.2800958556527,0.0001360968781883553,0.3186409120104876,285.8,0.0805809704304131,0.000780519819055896,0.004883616815499076,0.0003071552967349262
183,POINT (4.35821864543757 51.08087471795702),534.0,0.0002615149301713445,0.13964897271149795,22775.466666666667,0.018378936499741868,0.0014997962384946,0.3891765290208958,0.01072751863622039
184,POINT (4.358003409777106 51.08102325640042),4046.0,0.0002615149301713445,1.0580894074732599,22775.466666666667,0.1392531405954225,0.0014997962384946,0.3891765290208958,0.0812800382062691
185,POINT (4.357593766053046 51.08130605260324),4046.0,0.0004977767300600851,2.014004649823104,22775.466666666667,0.1392531405954225,0.0028547649912955613,0.3891765290208958,0.1547112878448909
186,POINT (4.005873976250383 51.506942737473835),66.0,0.009567419273240344,0.6314496720338627,5682.666666666667,0.0022715539494062983,0.05486944637809028,0.0971027518901659,0.012102780922669506
187,POINT (4.005105828515518 51.49740620452903),2341.2800958556527,0.009567419273240344,22.40000831314337,5682.666666666667,0.0805809704304131,0.05486944637809028,0.0971027518901659,0.4293333345264791
188,POINT (4.006886572534495 51.46924182798344),30.0,0.00011986705270257505,0.0035960115810772515,5682.666666666667,0.0010325245224574084,0.0006874412663359861,0.0971027518901659,6.8923529916453e-05
189,POINT (4.006879042503935 51.46936145828463),30.0,0.00011986705270257505,0.0035960115810772515,5682.666666666667,0.0010325245224574084,0.0006874412663359861,0.0971027518901659,6.8923529916453e-05
190,POINT (4.071712378050009 50.472285595518194),742.0,0.0056498668270997645,4.192201185708025,2051.9333333333334,0.0255377731887799,0.03240216155050007,0.03506247771500958,0.02901346583801932
191,POINT (4.071712378050009 50.472285595518194),742.0,0.0056498668270997645,4.192201185708025,2051.9333333333334,0.0255377731887799,0.03240216155050007,0.03506247771500958,0.02901346583801932
192,POINT (4.0662195747030125 50.47360851144719),742.0,0.0056498668270997645,4.192201185708025,2051.9333333333334,0.0255377731887799,0.03240216155050007,0.03506247771500958,0.02901346583801932
193,POINT (4.870660907262271 50.46008614396877),5189.0,6.387685413263438e-05,0.3314569960942398,17493.066666666666,0.17859232490104973,0.0003663357403427165,0.29891334684387577,0.01955633145587225
194,POINT (4.870717995930452 50.46011479944747),5189.0,6.387685413263438e-05,0.3314569960942398,17493.066666666666,0.17859232490104973,0.0003663357403427165,0.29891334684387577,0.01955633145587225
195,POINT (4.413935243835751 50.947975757344686),511.0,9.88110382889097e-05,0.05049244056563285,8690.066666666668,0.017587334365857858,0.000566684370373632,0.14849179741477025,0.001479938673198383
196,POINT (4.413875108084496 50.94805416214498),511.0,9.88110382889097e-05,0.05049244056563285,8690.066666666668,0.017587334365857858,0.000566684370373632,0.14849179741477025,0.001479938673198383
197,POINT (4.418279291475704 50.924882764342016),5148.0,0.00018748760222164542,0.9651861762370306,8690.066666666668,0.17718120805369128,0.0010752472158746652,0.14849179741477025,0.028289706994711762
198,POINT (4.418418753374764 50.92475745680155),5148.0,0.00018748760222164542,0.9651861762370306,8690.066666666668,0.17718120805369128,0.0010752472158746652,0.14849179741477025,0.028289706994711762
199,POINT (4.418609237254856 50.91686335202125),1072.0,0.0044857426133103236,4.808716081468667,8690.066666666668,0.03689554293581139,0.02572587306541074,0.14849179741477025,0.14094396740727774
200,POINT (3.695595035141575 51.032422095898276),873.0,0.002057687732786397,1.7963613907225247,21190.4,0.030046463603510584,0.011800902990921017,0.36209165068982374,0.1283887926785135
201,POINT (3.7006207292562294 51.03078431364945),873.0,0.005285823684975588,4.614524076983688,21190.4,0.030046463603510584,0.03031436283533737,0.36209165068982374,0.3298073417128909
202,POINT (3.705890784728148 51.02444437208833),3730.0,5.98977232965954e-05,0.22341850789630086,21190.4,0.12837721562553778,0.00034351530153848084,0.36209165068982374,0.01596807448600511
203,POINT (3.7058603802267145 51.02449597929276),3730.0,5.98977232965954e-05,0.22341850789630086,21190.4,0.12837721562553778,0.00034351530153848084,0.36209165068982374,0.01596807448600511
204,POINT (3.7057616305478196 51.02466349870466),3730.0,3.090746663359485e-05,0.1152848505433088,21190.4,0.12837721562553778,0.00017725528010232992,0.36209165068982374,0.00823959079271069
205,POINT (3.7057773259099926 51.024636873019695),3730.0,3.090746663359485e-05,0.1152848505433088,21190.4,0.12837721562553778,0.00017725528010232992,0.36209165068982374,0.00823959079271069
206,POINT (3.709439502545542 51.0197898361868),2245.0,0.0003470468599902283,0.7791202006780625,21190.4,0.07726725176389605,0.001990324509784873,0.36209165068982374,0.05568495428209121
207,POINT (3.709152890747771 51.01998552778194),2245.0,0.0003470468599902283,0.7791202006780625,21190.4,0.07726725176389605,0.001990324509784873,0.36209165068982374,0.05568495428209121
208,POINT (3.731376143112096 51.01460004929816),1277.0,0.0020996479289651484,2.6812504052884942,21190.4,0.04395112717260368,0.012041546017895248,0.36209165068982374,0.1916332115473185
209,POINT (3.7278134527585234 51.015228773454695),1277.0,0.0013479761406540096,1.7213655316151701,21190.4,0.04395112717260368,0.007730684989987919,0.36209165068982374,0.1230287198911506
210,POINT (3.707866461285604 51.02116575816707),3730.0,0.001745807699352441,6.511862718584605,21190.4,0.12837721562553778,0.010012261322549183,0.36209165068982374,0.4654131383836009
211,POINT (3.707866461285604 51.02116575816707),3730.0,0.001745807699352441,6.511862718584605,21190.4,0.12837721562553778,0.010012261322549183,0.36209165068982374,0.4654131383836009
212,POINT (3.7206609101036996 51.01627823626965),2245.0,0.0004083975562209027,0.9168525137159266,21190.4,0.07726725176389605,0.002342172656181345,0.36209165068982374,0.06552890075916283
213,POINT (3.7202605512935616 51.01635886744893),2245.0,0.0004083975562209027,0.9168525137159266,21190.4,0.07726725176389605,0.002342172656181345,0.36209165068982374,0.06552890075916283
214,POINT (3.7333575415342843 51.01390536827916),1277.0,0.0006987992669597709,0.8923666639076274,21190.4,0.04395112717260368,0.004007635477494008,0.36209165068982374,0.06377885830621827
215,POINT (3.734016982551573 51.013674158503804),1277.0,0.0006987992669597709,0.8923666639076274,21190.4,0.04395112717260368,0.004007635477494008,0.36209165068982374,0.06377885830621827
216,POINT (3.6797913520294174 51.04162420281064),34.0,0.0009647477266157651,0.032801422704936016,21190.4,0.0011701944587850627,0.005532858145141146,0.36209165068982374,0.00234436961347207
217,POINT (3.687380866451711 51.03411356904929),670.0,0.0010257614834999977,0.6872601939449985,21190.4,0.02305971433488212,0.005882773933931636,0.36209165068982374,0.0491195741638097
218,POINT (3.687380866451711 51.03411356904929),670.0,0.0010257614834999977,0.6872601939449985,21190.4,0.02305971433488212,0.005882773933931636,0.36209165068982374,0.0491195741638097
219,POINT (3.6575513722850324 51.08544075111781),373.0,0.002512042067704039,0.9369916912536065,9050.4,0.012837721562553778,0.014406639198818275,0.154649004992977,0.028602089543503514
220,POINT (3.6575513722850324 51.08544075111781),373.0,0.002512042067704039,0.9369916912536065,9050.4,0.012837721562553778,0.014406639198818275,0.154649004992977,0.028602089543503514
221,POINT (3.657642834290988 51.082331718608486),373.0,0.00025148393812563934,0.09380350892086348,9050.4,0.012837721562553778,0.0014422681878832613,0.154649004992977,0.0028633939731736555
222,POINT (3.657641776175595 51.0825832003206),373.0,0.00025148393812563934,0.09380350892086348,9050.4,0.012837721562553778,0.0014422681878832613,0.154649004992977,0.0028633939731736555
223,POINT (3.6577063486245107 51.071346367697295),974.0,0.0015759261059172254,1.5349520271633774,9050.4,0.03352262949578386,0.009037985113322166,0.154649004992977,0.04685509565956908
224,POINT (3.6577063486245107 51.071346367697295),974.0,0.0015759261059172254,1.5349520271633774,9050.4,0.03352262949578386,0.009037985113322166,0.154649004992977,0.04685509565956908
225,POINT (3.672629394411199 51.05305700356135),1194.0,0.0004081094839005088,0.4872827237772075,21190.4,0.041094475993804856,0.002340520552485934,0.36209165068982374,0.03482686775721114
226,POINT (3.672293476621354 51.053288763327735),1194.0,0.0004081094839005088,0.4872827237772075,21190.4,0.041094475993804856,0.002340520552485934,0.36209165068982374,0.03482686775721114
227,POINT (5.959055644811917 51.69327047418523),2341.2800958556527,0.06154735709716739,144.09960212411815,10753.866666666667,0.0805809704304131,0.3529760025675593,0.18375704718323418,5.226629040774856
228,POINT (5.8706042126837295 51.75497721426482),1507.0,0.030788765463336733,46.39866955324845,10753.866666666667,0.05186714851144381,0.17657452520798647,0.18375704718323418,1.6829236872662787
229,POINT (4.254571150989777 50.75252919347448),735.0,0.003897835811615748,2.8649093215375747,1143.0,0.025296850800206504,0.022354209316846937,0.019531049755477408,0.011044634768287567
230,POINT (4.254571150989777 50.75252919347448),735.0,0.003897835811615748,2.8649093215375747,1143.0,0.025296850800206504,0.022354209316846937,0.019531049755477408,0.011044634768287567
231,POINT (4.241530032398985 50.74186154313498),1386.0,0.0031404775592670034,4.352701897144066,1143.0,0.04770263293753227,0.018010736241251366,0.019531049755477408,0.01678028772072537
232,POINT (4.2410536291402785 50.738757410529026),5323.0,0.0008509855744772418,4.529796212942358,1143.0,0.18320426776802615,0.0048804286729553035,0.019531049755477408,0.017463011611086463
233,POINT (4.241183629382725 50.73791641327283),5323.0,0.0008509855744772418,4.529796212942358,1143.0,0.18320426776802615,0.0048804286729553035,0.019531049755477408,0.017463011611086463
234,POINT (4.871292530682625 50.3296941081899),1132.0,0.008637856445801792,9.77805349664763,17493.066666666666,0.03896059198072621,0.049538374721404,0.29891334684387577,0.5769160326286287
235,POINT (5.402030887209393 50.940230248054014),274.0,0.022881054837942776,6.26940902559632,7412.666666666667,0.009430390638444329,0.13122355942068323,0.12666418327859627,0.15674558749871437
